NRO_VEC_COB;ESTADO_PDP;NRO_CUOTAS;MES;MES_1;MES_2;HORA;RESULTADOLLAMADA;DEUDA_TOTAL;ESTATUS;ACTIVACION;TIPOCONTACTO;MORA
>10;0;<24, 48];Abril;291.24;610.82;7;PDP  Promesa De Pago;4178.93;BT;2010;CEF;1
<=10;0;>48;Abril;0;6229.22;7;TAT  Tratamiento al Titu;70153.1;BT;2012;CEF;1
<=10;0;>48;Abril;0;6229.22;11;MCT  Msj Con Terceros;70153.1;BT;2012;CNE;1
>10;0;>48;Abril;284.66;0;8;MCE  Msj Con Empleada;40932.2;BT;2011;CNE;1
>10;0;>48;Abril;284.66;0;9;MCE  Msj Con Empleada;40932.2;BT;2011;CNE;1
<=10;0;<24, 48];Abril;1778.94;0;16;MCT  Msj Con Terceros;6453.07;BT;2011;CNE;0
<=10;0;>48;Abril;280.68;441.24;9;MCT  Msj Con Terceros;29182;BT;2013;CNE;1
<=10;0;>48;Abril;0;0;20;TELF. NO CORRESPONDE;22381.2;BT;2012;CNE;0
<=10;1;<24, 48];Abril;394.24;384.96;7;TAT  Tratamiento al Titu;9236.94;BT;2013;CEF;1
<=10;1;<24, 48];Abril;394.24;384.96;15;IPP  Inbound Promesa Par;9236.94;BT;2013;CEF;1
<=10;0;>48;Abril;0;0;13;MCT  Msj Con Terceros;7351.92;BT;2014;CNE;1
<=10;0;>48;Abril;0;0;7;PDP  Promesa De Pago;18069.7;BT;2011;CEF;1
<=10;0;<24, 48];Abril;494.97;1493.02;10;TAT  Tratamiento al Titu;7023.47;BT;2013;CEF;1
<=10;0;<24, 48];Abril;494.97;1493.02;9;TAT  Tratamiento al Titu;7023.47;BT;2013;CEF;1
>10;0;<24, 48];Abril;175.59;175.59;13;TELF. NO CORRESPONDE;1535.02;BT;2011;CNE;1
<=10;0;<=24;Abril;0;0;7;MCT  Msj Con Terceros;586.34;BT;2013;CNE;1
<=10;0;<=24;Abril;0;0;13;MCT  Msj Con Terceros;586.34;BT;2013;CNE;1
<=10;0;<24, 48];Abril;0;0;18;MCT  Msj Con Terceros;10260.3;BT;2013;CNE;1
<=10;0;<24, 48];Abril;0;0;9;MCT  Msj Con Terceros;10260.3;BT;2013;CNE;1
>10;0;<24, 48];Abril;209.52;875.01;19;TAT  Tratamiento al Titu;3024.05;BT;2010;CEF;1
<=10;0;<24, 48];Abril;0;0;12;CAN  Cliente Cancelo;19534.4;BT;2013;CNE;1
>10;0;>48;Abril;0;0;11;MCT  Msj Con Terceros;64429.8;BT;2011;CNE;1
<=10;0;<=24;Abril;0;819.49;19;MCT  Msj Con Terceros;10212.7;BT;2013;CNE;1
<=10;0;<24, 48];Abril;0;0;20;MCT  Msj Con Terceros;23818.6;BT;2013;CNE;0
<=10;0;<24, 48];Abril;0;0;20;MCT  Msj Con Terceros;23818.6;BT;2013;CNE;0
<=10;0;<24, 48];Abril;604.81;302.98;7;MCF  Msj Con Familiar;15267.7;BT;2013;CNE;1
<=10;0;<24, 48];Abril;0;0;13;PDP  Promesa De Pago;4845.62;BT;2013;CEF;1
<=10;0;<=24;Abril;1004.77;2285.6;7;TAT  Tratamiento al Titu;2557.75;BT;2013;CEF;1
<=10;0;<=24;Abril;1004.77;2285.6;11;TAT  Tratamiento al Titu;2557.75;BT;2013;CEF;1
<=10;0;>48;Abril;0;6093.39;9;MCT  Msj Con Terceros;67497.1;BT;2012;CNE;1
>10;0;>48;Abril;0;0;13;MCO  Msj Con Conyuge;11598.7;BT;2012;CEF;1
>10;0;<24, 48];Abril;186.29;186.43;16;REC  Cliente con Reclamo;919.48;BT;2011;CEF;1
>10;0;<24, 48];Abril;0;0;20;TAT  Tratamiento al Titu;8091.99;BT;2012;CEF;0
>10;0;<24, 48];Abril;0;0;20;MCT  Msj Con Terceros;8091.99;BT;2012;CNE;0
<=10;0;<24, 48];Abril;0;0;11;PDP  Promesa De Pago;14104.4;BT;2013;CEF;1
<=10;0;<=24;Abril;78.58;78.58;8;MCF  Msj Con Familiar;4317.63;BT;2013;CNE;1
>10;0;<24, 48];Abril;1080.5;1080.5;13;TELF. NO CORRESPONDE;6308.64;BT;2012;CNE;1
<=10;0;<24, 48];Abril;0;0;20;TELF. NO CORRESPONDE;11973.2;BT;2013;CNE;1
<=10;0;<24, 48];Abril;0;0;15;TELF. NO CORRESPONDE;11973.2;BT;2013;CNE;1
>10;0;<24, 48];Abril;0;0;8;CIH  Generar Cita;8089.22;BT;2011;CNE;1
<=10;0;<=24;Abril;798.14;798.14;16;MCT  Msj Con Terceros;1698.81;BT;2013;CNE;1
<=10;0;<=24;Abril;798.14;798.14;12;MCT  Msj Con Terceros;1698.81;BT;2013;CNE;0
<=10;0;<=24;Abril;0;0;10;MCT  Msj Con Terceros;597.26;BT;2013;CNE;1
>10;0;<24, 48];Abril;257.34;313.27;10;MCF  Msj Con Familiar;803.06;BT;2010;CNE;1
>10;0;<24, 48];Abril;257.34;313.27;7;MCT  Msj Con Terceros;803.06;BT;2010;CNE;1
<=10;0;<24, 48];Abril;261.25;594.4;18;TAT  Tratamiento al Titu;3678.98;BT;2013;CEF;0
<=10;0;<24, 48];Abril;262.72;0;15;MCT  Msj Con Terceros;14283.1;BT;2013;CNE;1
<=10;0;<24, 48];Abril;0;0;20;MCF  Msj Con Familiar;26519.4;BT;2013;CNE;0
<=10;0;<24, 48];Abril;0;0;20;MCF  Msj Con Familiar;26519.4;BT;2013;CNE;0
<=10;0;<24, 48];Abril;0;0;20;MCF  Msj Con Familiar;26519.4;BT;2013;CNE;0
<=10;0;>48;Abril;0;0;13;TELF. NO CORRESPONDE;8404.19;BT;2013;CNE;1
<=10;0;>48;Abril;0;0;7;MCT  Msj Con Terceros;8858.95;BT;2011;CNE;1
>10;0;<24, 48];Abril;0;0;15;MCT  Msj Con Terceros;3525.43;BT;2012;CNE;1
>10;0;<24, 48];Abril;0;0;17;MCT  Msj Con Terceros;3525.43;BT;2012;CNE;1
>10;0;>48;Abril;0;0;8;PDP  Promesa De Pago;11541.6;BT;2012;CEF;1
<=10;0;<24, 48];Abril;627.5;944.99;10;MCT  Msj Con Terceros;2716.62;BT;2011;CNE;1
<=10;0;<24, 48];Abril;627.5;944.99;7;MCT  Msj Con Terceros;2716.62;BT;2011;CNE;1
>10;0;<24, 48];Abril;0;0;13;MCF  Msj Con Familiar;2658.46;BT;2011;CNE;1
<=10;0;<=24;Abril;0;3020.63;9;PAR  Promesa Parcial;25098.8;BT;2014;CEF;1
<=10;0;<24, 48];Abril;0;0;10;MCT  Msj Con Terceros;6000.59;BT;2012;CNE;1
<=10;0;<24, 48];Abril;0;0;11;TELF. NO CORRESPONDE;6000.59;BT;2012;CNE;1
<=10;0;<24, 48];Abril;0;0;14;TELF. NO CORRESPONDE;6000.59;BT;2012;CNE;1
<=10;0;>48;Abril;0;0;11;TAT  Tratamiento al Titu;18068.7;BT;2013;CEF;1
<=10;0;<24, 48];Abril;0;0;13;TELF. NO CORRESPONDE;18145.7;BT;2013;CNE;1
<=10;0;>48;Abril;0;0;15;MCF  Msj Con Familiar;10744.7;BT;2013;CNE;0
<=10;0;>48;Abril;0;0;16;MCT  Msj Con Terceros;10744.7;BT;2013;CNE;0
<=10;0;>48;Abril;1324.14;1285.99;12;PAR  Promesa Parcial;36614.9;BT;2013;CEF;1
<=10;0;<=24;Abril;279.1;290.35;15;MCT  Msj Con Terceros;1363.41;BT;2012;CNE;1
>10;0;<24, 48];Abril;0;0;16;TAT  Tratamiento al Titu;16468.1;BT;2012;CEF;1
<=10;0;<24, 48];Abril;294.4;884.78;9;MCF  Msj Con Familiar;5864.06;BT;2013;CNE;1
<=10;0;<24, 48];Abril;294.4;884.78;7;TELF. NO CORRESPONDE;5864.06;BT;2013;CNE;1
<=10;0;<24, 48];Abril;294.4;884.78;8;MCF  Msj Con Familiar;5864.06;BT;2013;CNE;1
<=10;0;<24, 48];Abril;0;0;11;PDP  Promesa De Pago;6550.11;BT;2012;CEF;1
<=10;0;>48;Abril;0;0;8;PDP  Promesa De Pago;8906.46;BT;2011;CEF;1
>10;1;<24, 48];Abril;0;0;16;TAT  Tratamiento al Titu;3088.18;BT;2012;CEF;0
>10;1;<24, 48];Abril;0;0;17;MCF  Msj Con Familiar;3088.18;BT;2012;CNE;0
<=10;0;<=24;Abril;0;0;20;MCT  Msj Con Terceros;3608.88;BT;2013;CNE;0
>10;0;>48;Abril;810.8;0;9;PDP  Promesa De Pago;14691.6;BT;2011;CEF;1
<=10;0;<=24;Abril;0;1433.82;12;MCV  Msj Con Vecino;7764.65;BT;2013;CNE;1
<=10;0;<24, 48];Abril;305.64;545.72;16;TELF. NO CORRESPONDE;5619.52;BT;2013;CNE;1
<=10;0;>48;Abril;0;0;8;TELF. NO CORRESPONDE;15405.7;BT;2013;CNE;1
<=10;0;<24, 48];Abril;1525.36;1862.2;7;TAT  Tratamiento al Titu;14331.8;BT;2013;CEF;0
<=10;0;<24, 48];Abril;222.97;0;8;MCF  Msj Con Familiar;3959.86;BT;2013;CNE;1
>10;0;<24, 48];Abril;121.14;0;10;MCT  Msj Con Terceros;3595.88;BT;2011;CNE;1
<=10;0;<24, 48];Abril;413.81;414.46;11;MCT  Msj Con Terceros;10096;BT;2013;CNE;1
<=10;0;<24, 48];Abril;477.55;0;14;CIH  Generar Cita;2901.07;BT;2012;CNE;0
>10;0;<24, 48];Abril;0;871.17;12;MCT  Msj Con Terceros;1654.88;BT;2011;CNE;1
>10;0;<24, 48];Abril;0;871.17;10;MCF  Msj Con Familiar;1654.88;BT;2011;CNE;1
<=10;0;<=24;Abril;1230.51;0;15;MCF  Msj Con Familiar;5242.14;BT;2013;CNE;0
<=10;0;>48;Abril;0;0;14;TELF. NO CORRESPONDE;2696.07;BT;2011;CNE;1
<=10;0;<24, 48];Abril;0;1685.14;7;MCT  Msj Con Terceros;9327.97;BT;2013;CNE;1
<=10;0;<24, 48];Abril;0;2249.7;9;MCT  Msj Con Terceros;19949;BT;2014;CNE;1
<=10;0;<24, 48];Abril;0;2249.7;8;MCT  Msj Con Terceros;19949;BT;2014;CNE;1
>10;0;<24, 48];Abril;224.8;0;16;MCO  Msj Con Conyuge;657.39;BT;2011;CEF;1
>10;0;<24, 48];Abril;0;0;7;MCT  Msj Con Terceros;10470.1;BT;2012;CNE;1
>10;0;<24, 48];Abril;0;0;8;MCT  Msj Con Terceros;10470.1;BT;2012;CNE;1
<=10;0;<24, 48];Abril;0;2787.02;8;PAR  Promesa Parcial;31459.6;BT;2014;CEF;0
<=10;0;<24, 48];Abril;0;2787.02;8;MCT  Msj Con Terceros;31459.6;BT;2014;CNE;0
<=10;0;<24, 48];Abril;0;2787.02;16;MCT  Msj Con Terceros;31459.6;BT;2014;CNE;0
<=10;0;<24, 48];Abril;327.16;981.89;11;TAT  Tratamiento al Titu;6909.77;BT;2014;CEF;1
<=10;0;<24, 48];Abril;327.16;981.89;10;PDP  Promesa De Pago;6909.77;BT;2014;CEF;1
<=10;0;<24, 48];Abril;327.16;981.89;7;MCT  Msj Con Terceros;6909.77;BT;2014;CNE;1
<=10;0;>48;Abril;0;0;10;MCO  Msj Con Conyuge;7495.72;BT;2012;CEF;1
<=10;0;<=24;Abril;417.7;417.68;10;PDP  Promesa De Pago;6808.15;BT;2013;CEF;1
<=10;0;<24, 48];Abril;0;969.14;10;MCF  Msj Con Familiar;8090.27;BT;2013;CNE;1
>10;0;<24, 48];Abril;860.63;862.05;9;PAR  Promesa Parcial;16204.7;BT;2011;CEF;1
<=10;0;<24, 48];Abril;0;0;13;MCT  Msj Con Terceros;9389.56;BT;2013;CNE;1
<=10;0;<=24;Abril;2181.2;0;8;PAR  Promesa Parcial;2903.55;BT;2012;CEF;0
<=10;0;>48;Abril;0;0;13;TAT  Tratamiento al Titu;12814;BT;2014;CEF;0
<=10;0;>48;Abril;0;0;20;MCF  Msj Con Familiar;2447.05;BT;2013;CNE;0
<=10;0;<=24;Abril;390.97;0;16;PDP  Promesa De Pago;6609.26;BT;2013;CEF;1
<=10;0;<24, 48];Abril;646.15;0;20;TELF. NO CORRESPONDE;2571.77;BT;2012;CNE;0
<=10;0;<=24;Abril;271.72;168.12;10;MCF  Msj Con Familiar;3087.41;BT;2013;CNE;1
<=10;0;<24, 48];Abril;0;0;11;TAT  Tratamiento al Titu;2358.79;BT;2011;CEF;1
<=10;0;>48;Abril;0;0;19;RPP  Recordar Promesa;54310.9;BT;2013;CEF;0
>10;0;<24, 48];Abril;0;0;11;PDP  Promesa De Pago;2270.28;BT;2011;CEF;1
<=10;0;>48;Abril;0;0;15;PDP  Promesa De Pago;3788.23;BT;2012;CEF;1
<=10;0;<24, 48];Abril;0;0;12;TAT  Tratamiento al Titu;16225.4;BT;2012;CEF;1
<=10;0;<=24;Abril;1392.74;0;14;TAT  Tratamiento al Titu;3845.86;BT;2013;CEF;0
<=10;0;<24, 48];Abril;1470.06;210.16;8;MCT  Msj Con Terceros;20856.8;BT;2013;CNE;1
<=10;0;<24, 48];Abril;214.86;214.86;15;PDP  Promesa De Pago;3148.37;BT;2012;CEF;1
<=10;0;<24, 48];Abril;214.38;644.62;13;MCT  Msj Con Terceros;4462.77;BT;2013;CNE;1
<=10;0;<=24;Abril;509.42;0;14;TELF. NO CORRESPONDE;3082.78;BT;2013;CNE;0
<=10;0;<=24;Abril;509.42;0;13;TELF. NO CORRESPONDE;3082.78;BT;2013;CNE;0
>10;0;<24, 48];Abril;0;0;12;CAN  Cliente Cancelo;1276.59;BT;2011;CNE;1
<=10;0;<24, 48];Abril;0;0;7;PDP  Promesa De Pago;27961.9;BT;2012;CEF;1
<=10;0;<24, 48];Abril;248.34;248.73;11;PDP  Promesa De Pago;5002;BT;2013;CEF;1
<=10;0;>48;Abril;0;0;8;MCT  Msj Con Terceros;17145.5;BT;2011;CNE;1
<=10;0;<=24;Abril;1556.5;1556.5;11;TELF. NO CORRESPONDE;2865.68;BT;2013;CNE;1
<=10;0;<=24;Abril;1556.5;1556.5;12;MCT  Msj Con Terceros;2865.68;BT;2013;CNE;1
<=10;0;>48;Abril;543.86;796.19;10;PDP  Promesa De Pago;24483.7;BT;2013;CEF;1
<=10;0;<24, 48];Abril;0;0;10;TELF. NO CORRESPONDE;4210.32;BT;2013;CNE;1
<=10;0;<24, 48];Abril;1339.47;0;18;MCF  Msj Con Familiar;9809.63;BT;2013;CNE;0
<=10;0;<=24;Abril;229.75;230.07;14;TELF. NO CORRESPONDE;1422.93;BT;2013;CNE;1
>10;0;>48;Abril;0;794.84;8;TELF. NO CORRESPONDE;15695.4;BT;2012;CNE;1
<=10;0;<24, 48];Abril;257.42;407.34;8;PDP  Promesa De Pago;12308.2;BT;2013;CEF;1
<=10;0;<24, 48];Abril;1049.84;1580.88;9;PDP  Promesa De Pago;10557.9;BT;2012;CEF;1
<=10;0;>48;Abril;0;0;11;PDP  Promesa De Pago;16658.1;BT;2012;CEF;1
<=10;0;>48;Abril;0;0;11;MCF  Msj Con Familiar;16658.1;BT;2012;CNE;1
<=10;0;<24, 48];Abril;0;0;7;TAT  Tratamiento al Titu;9145.58;BT;2013;CEF;1
<=10;0;<24, 48];Abril;0;0;10;PDP  Promesa De Pago;9145.58;BT;2013;CEF;1
<=10;0;<24, 48];Abril;0;3409.13;12;PDP  Promesa De Pago;34155.5;BT;2013;CEF;1
<=10;0;<24, 48];Abril;690.97;690.97;8;TELF. NO CORRESPONDE;4325.21;BT;2013;CNE;0
<=10;0;<24, 48];Abril;263.31;1605.84;7;MCT  Msj Con Terceros;16279.6;BT;2013;CNE;1
<=10;0;>48;Abril;0;0;8;MCF  Msj Con Familiar;25457.5;BT;2013;CNE;1
<=10;0;>48;Abril;0;0;16;MCT  Msj Con Terceros;25457.5;BT;2013;CNE;1
>10;0;>48;Abril;244.33;0;20;TELF. NO CORRESPONDE;5733.59;BT;2012;CNE;1
<=10;0;>48;Abril;391.73;1174.71;8;PDP  Promesa De Pago;10264.5;BT;2013;CEF;1
>10;0;>48;Abril;0;852.9;11;TAT  Tratamiento al Titu;4626.84;BT;2011;CEF;1
<=10;0;<24, 48];Abril;0;1839.61;9;CIH  Generar Cita;19046.1;BT;2014;CNE;1
<=10;0;<24, 48];Abril;0;1839.61;9;MCT  Msj Con Terceros;19046.1;BT;2014;CNE;1
<=10;0;<24, 48];Abril;0;886.17;17;MCF  Msj Con Familiar;7685.53;BT;2011;CNE;1
<=10;0;<24, 48];Abril;0;886.17;19;TELF. NO CORRESPONDE;7685.53;BT;2011;CNE;1
<=10;0;<24, 48];Abril;0;3307.66;9;MCT  Msj Con Terceros;35962.5;BT;2013;CNE;1
<=10;0;<=24;Abril;303.85;0;10;PDP  Promesa De Pago;3684.35;BT;2013;CEF;1
>10;0;<24, 48];Abril;316.85;277.26;7;MCO  Msj Con Conyuge;869.59;BT;2011;CEF;1
>10;0;<24, 48];Abril;0;537.14;9;MCF  Msj Con Familiar;13500.6;BT;2012;CNE;1
>10;0;<24, 48];Abril;0;546.88;7;MCT  Msj Con Terceros;15669.9;BT;2013;CNE;1
>10;0;>48;Abril;0;1383.08;18;MCF  Msj Con Familiar;9808.69;BT;2012;CNE;1
<=10;0;<=24;Abril;0;0;17;RPP  Recordar Promesa;4148.03;BT;2013;CEF;1
<=10;0;<24, 48];Abril;0;0;15;PDP  Promesa De Pago;8977.89;BT;2013;CEF;1
<=10;0;>48;Abril;58.47;0;16;PDP  Promesa De Pago;28771.4;BT;2013;CEF;1
>10;0;>48;Abril;1546.36;0;20;TELF. NO CORRESPONDE;3107.61;BT;2010;CNE;0
>10;0;>48;Abril;1546.36;0;20;TELF. NO CORRESPONDE;3107.61;BT;2010;CNE;0
<=10;0;>48;Abril;0;1194.6;10;MCT  Msj Con Terceros;10615.2;BT;2013;CNE;1
<=10;0;>48;Abril;0;1319.79;16;PAR  Promesa Parcial;17747.7;BT;2013;CEF;1
>10;0;<24, 48];Abril;0;446.84;13;MCT  Msj Con Terceros;11079.2;BT;2012;CNE;1
<=10;0;<=24;Abril;0;0;12;MCF  Msj Con Familiar;3947.36;BT;2013;CNE;0
>10;1;>48;Abril;287.62;287.62;12;MCF  Msj Con Familiar;6401.03;BT;2011;CNE;1
<=10;0;>48;Abril;396.23;0;15;TELF. NO CORRESPONDE;1860.96;BT;2010;CNE;1
<=10;0;>48;Abril;0;0;10;MCT  Msj Con Terceros;27112.1;BT;2013;CNE;0
<=10;0;>48;Abril;0;0;16;TELF. NO CORRESPONDE;27112.1;BT;2013;CNE;0
<=10;0;<=24;Abril;0;0;17;MCO  Msj Con Conyuge;2803.84;BT;2013;CEF;1
<=10;0;<24, 48];Abril;0;0;13;TELF. NO CORRESPONDE;9389.22;BT;2013;CNE;1
<=10;0;<24, 48];Abril;0;2493.28;9;MCT  Msj Con Terceros;19280.3;BT;2013;CNE;1
<=10;0;<24, 48];Abril;0;2493.28;10;MCT  Msj Con Terceros;19280.3;BT;2013;CNE;1
<=10;0;<24, 48];Abril;0;2493.28;12;MCT  Msj Con Terceros;19280.3;BT;2013;CNE;1
>10;0;<24, 48];Abril;0;0;13;CAN  Cliente Cancelo;2963.76;BT;2012;CNE;1
>10;0;<24, 48];Abril;0;0;16;TELF. NO CORRESPONDE;2963.76;BT;2012;CNE;1
>10;0;<24, 48];Abril;0;0;8;MCT  Msj Con Terceros;2963.76;BT;2012;CNE;1
<=10;0;>48;Abril;0;1478.14;10;MCT  Msj Con Terceros;12361.4;BT;2013;CNE;1
<=10;0;<24, 48];Abril;0;31.51;15;MCO  Msj Con Conyuge;11103.2;BT;2013;CEF;1
<=10;0;<24, 48];Abril;0;0;12;MCT  Msj Con Terceros;5427.56;BT;2013;CNE;0
>10;0;<24, 48];Abril;0;0;9;TELF. NO CORRESPONDE;1776.34;BT;2011;CNE;1
>10;1;>48;Abril;1255.44;0;10;MCT  Msj Con Terceros;20580.5;BT;2011;CNE;1
<=10;0;<24, 48];Abril;0;2379.17;7;TAT  Tratamiento al Titu;25254.9;BT;2014;CEF;1
>10;0;<24, 48];Abril;0;0;11;TELF. NO CORRESPONDE;24662.9;BT;2012;CNE;1
>10;0;<24, 48];Abril;0;0;8;TELF. NO CORRESPONDE;24662.9;BT;2012;CNE;1
>10;0;<24, 48];Abril;0;0;12;TELF. NO CORRESPONDE;24662.9;BT;2012;CNE;1
>10;0;<24, 48];Abril;775.8;768.44;16;PDP  Promesa De Pago;14757.5;BT;2012;CEF;1
>10;0;<24, 48];Abril;775.8;768.44;12;MCT  Msj Con Terceros;14757.5;BT;2012;CNE;1
>10;0;>48;Abril;0;0;19;MCT  Msj Con Terceros;12710.8;BT;2011;CNE;1
>10;0;<24, 48];Abril;200.59;222.53;8;MCT  Msj Con Terceros;5257.23;BT;2011;CNE;1
<=10;0;<=24;Abril;196.06;0;16;MCT  Msj Con Terceros;609.34;BT;2014;CNE;1
<=10;0;<=24;Abril;196.06;0;14;MCT  Msj Con Terceros;609.34;BT;2014;CNE;1
<=10;0;>48;Abril;1062.49;0;13;MCT  Msj Con Terceros;25438.4;BT;2013;CNE;1
<=10;0;<24, 48];Abril;0;0;8;MCT  Msj Con Terceros;5345.46;BT;2012;CNE;1
<=10;0;<24, 48];Abril;0;0;10;PDP  Promesa De Pago;14824.5;BT;2012;CEF;1
<=10;0;<24, 48];Abril;0;483.45;16;CIH  Generar Cita;4083.04;BT;2013;CNE;1
<=10;0;<=24;Abril;0.8;0;10;PDP  Promesa De Pago;2889.7;BT;2013;CEF;1
>10;0;<24, 48];Abril;148.36;0;9;TELF. NO CORRESPONDE;1475.8;BT;2012;CNE;1
>10;0;<24, 48];Abril;148.36;0;14;TELF. NO CORRESPONDE;1475.8;BT;2012;CNE;0
>10;0;<24, 48];Abril;651.96;0;20;MCT  Msj Con Terceros;4110.34;BT;2012;CNE;0
>10;0;<24, 48];Abril;651.96;0;20;TELF. NO CORRESPONDE;4110.34;BT;2012;CNE;0
>10;0;<24, 48];Abril;0;1495.18;8;TELF. NO CORRESPONDE;3988.24;BT;2011;CNE;0
<=10;0;>48;Abril;1905.37;0;19;PDP  Promesa De Pago;17807.7;BT;2013;CEF;0
<=10;0;<24, 48];Abril;0;0;19;PDP  Promesa De Pago;19612.1;BT;2013;CEF;1
>10;0;<24, 48];Abril;0;856.53;14;TELF. NO CORRESPONDE;3618.97;BT;2012;CNE;1
<=10;0;<24, 48];Abril;1390.47;1408.03;11;TELF. NO CORRESPONDE;7149.76;BT;2013;CNE;0
<=10;0;<24, 48];Abril;307.17;0;9;MCT  Msj Con Terceros;4720.5;BT;2012;CNE;1
<=10;0;<=24;Abril;321.07;967.27;11;TELF. NO CORRESPONDE;3992.59;BT;2013;CNE;1
>10;0;<24, 48];Abril;0;1126.38;17;MCT  Msj Con Terceros;6990.16;BT;2012;CNE;0
<=10;0;<=24;Abril;0;0;10;MCT  Msj Con Terceros;4116.43;BT;2013;CNE;1
<=10;0;<24, 48];Abril;689.42;1041.43;12;TAT  Tratamiento al Titu;6520.58;BT;2013;CEF;1
<=10;0;<24, 48];Abril;0;0;10;MCC  Msj Con Comp De Trab;37111.7;BT;2013;CNE;1
>10;0;<24, 48];Abril;638.95;625.84;9;MCT  Msj Con Terceros;3062.5;BT;2012;CNE;0
<=10;1;<24, 48];Abril;0;0;18;PDP  Promesa De Pago;2884.06;BT;2011;CEF;0
<=10;1;<=24;Abril;817.8;0;8;MCF  Msj Con Familiar;2933.69;BT;2013;CNE;1
<=10;0;<=24;Abril;817.8;0;15;MCF  Msj Con Familiar;2933.69;BT;2013;CNE;0
<=10;0;<=24;Abril;817.8;0;15;MCF  Msj Con Familiar;2933.69;BT;2013;CNE;0
<=10;0;<=24;Abril;817.8;0;8;MCF  Msj Con Familiar;2933.69;BT;2013;CNE;0
<=10;0;<=24;Abril;817.8;0;19;MCF  Msj Con Familiar;2933.69;BT;2013;CNE;0
<=10;0;<=24;Abril;817.8;0;9;MCF  Msj Con Familiar;2933.69;BT;2013;CNE;0
<=10;0;<=24;Abril;0;761.73;14;MCF  Msj Con Familiar;2072.77;BT;2013;CNE;1
>10;0;>48;Abril;277.18;218.32;12;IPT  Inbound PDP Total;16109.9;BT;2011;CEF;1
>10;0;>48;Abril;201.11;0;7;MCT  Msj Con Terceros;834.87;BT;2010;CNE;1
<=10;0;>48;Abril;0;0;10;PDP  Promesa De Pago;11201.6;BT;2013;CEF;1
<=10;0;<24, 48];Abril;11.4;18.14;14;PDP  Promesa De Pago;5627.94;BT;2014;CEF;1
>10;0;<24, 48];Abril;0;0;18;TELF. NO CORRESPONDE;1026.99;BT;2011;CNE;1
>10;0;<24, 48];Abril;0;0;10;PDP  Promesa De Pago;5301.91;BT;2011;CEF;1
>10;0;>48;Abril;0;3408.58;13;TELF. NO CORRESPONDE;44904.8;BT;2012;CNE;0
<=10;0;>48;Abril;0;0;8;PAR  Promesa Parcial;24406.3;BT;2012;CEF;1
<=10;0;<24, 48];Abril;517.32;517.32;12;MCT  Msj Con Terceros;12723.4;BT;2013;CNE;1
<=10;0;<24, 48];Abril;655.02;985.17;11;MCT  Msj Con Terceros;5676.54;BT;2013;CNE;1
<=10;0;<24, 48];Abril;655.02;985.17;12;MCC  Msj Con Comp De Trab;5676.54;BT;2013;CNE;1
<=10;0;<24, 48];Abril;162.55;162.48;13;PDP  Promesa De Pago;2582.03;BT;2013;CEF;1
<=10;0;<24, 48];Abril;0;1058.44;14;MCF  Msj Con Familiar;8006.52;BT;2013;CNE;1
<=10;0;<24, 48];Abril;0;0;8;PDP  Promesa De Pago;11506.5;BT;2013;CEF;1
<=10;0;<24, 48];Abril;603.76;168.66;7;TELF. NO CORRESPONDE;13686.5;BT;2013;CNE;1
>10;0;>48;Abril;0;0;16;TAT  Tratamiento al Titu;6519.84;BT;2011;CEF;1
<=10;0;<24, 48];Abril;735.32;736.81;11;MCT  Msj Con Terceros;2233.75;BT;2011;CNE;1
<=10;0;<24, 48];Abril;609.38;916.97;18;TELF. NO CORRESPONDE;4568.14;BT;2012;CNE;1
<=10;0;<24, 48];Abril;609.38;916.97;17;MCT  Msj Con Terceros;4568.14;BT;2012;CNE;1
<=10;1;<24, 48];Abril;0;0;11;MCT  Msj Con Terceros;7911.98;BT;2012;CNE;1
>10;0;<24, 48];Abril;0;0;13;MCT  Msj Con Terceros;9078.58;BT;2011;CNE;1
<=10;0;<24, 48];Abril;0;0;9;MCO  Msj Con Conyuge;9410.41;BT;2013;CEF;1
<=10;0;>48;Abril;0;0;11;PDP  Promesa De Pago;3121.66;BT;2013;CEF;1
<=10;0;<=24;Abril;0;0;11;MCT  Msj Con Terceros;2359.36;BT;2013;CNE;1
<=10;0;>48;Abril;0;0;12;TAT  Tratamiento al Titu;41961.9;BT;2013;CEF;1
<=10;0;>48;Abril;763.42;0;8;PDP  Promesa De Pago;11474.4;BT;2012;CEF;1
<=10;0;<24, 48];Abril;455.93;1397.4;10;MCT  Msj Con Terceros;10068.8;BT;2013;CNE;1
<=10;0;<24, 48];Abril;455.93;1397.4;9;MCT  Msj Con Terceros;10068.8;BT;2013;CNE;1
>10;0;<24, 48];Abril;0;0;10;TELF. NO CORRESPONDE;3338.12;BT;2012;CNE;1
<=10;0;<24, 48];Abril;210.24;210.36;14;MCT  Msj Con Terceros;5202.89;BT;2014;CNE;1
<=10;0;<24, 48];Abril;336.59;0;8;TELF. NO CORRESPONDE;7962.94;BT;2013;CNE;1
<=10;0;>48;Abril;393.25;393.17;14;IPT  Inbound PDP Total;4338.05;BT;2011;CEF;1
>10;0;<24, 48];Abril;0;0;18;PDP  Promesa De Pago;9663.89;BT;2012;CEF;1
<=10;0;<24, 48];Abril;0;0;13;MCT  Msj Con Terceros;4726.3;BT;2013;CNE;1
