edad;trabajo;est.civ;educacion;mora;balance;vivienda;prestamo;contacto;dia;mes;duracion;campana;pdias;previo;presultado;suscrito
38;Tecnico;Soltero;secundaria;no;-242;si;no;celular;18;Mayo;1173;3;278;6;éxito;si
31;Ejecutivo;Casado;Superior;no;582;si;no;celular;15;Julio;58;2;-1;0;desconocido;no
58;Obrero;Divorciado;primaria;no;8218;si;no;celular;31;Julio;124;10;-1;0;desconocido;no
44;Ejecutivo;Soltero;Superior;no;1424;si;no;celular;8;Agosto;201;2;-1;0;desconocido;no
31;Obrero;Casado;secundaria;no;92;si;no;desconocido;16;Mayo;688;1;-1;0;desconocido;si
33;Tecnico;Soltero;secundaria;no;2085;no;no;celular;9;Febrero;501;2;-1;0;desconocido;si
36;Tecnico;Soltero;Superior;no;197;no;no;celular;30;abril;260;1;-1;0;desconocido;si
31;Tecnico;Soltero;secundaria;no;2305;no;no;celular;4;Agosto;139;1;-1;0;desconocido;no
45;admin.;Casado;secundaria;no;-547;si;no;desconocido;3;Junio;214;2;-1;0;desconocido;no
30;Tecnico;Soltero;Superior;no;411;no;no;celular;21;abril;142;1;-1;0;desconocido;no
34;Obrero;Casado;secundaria;no;584;si;no;celular;18;Julio;154;2;-1;0;desconocido;no
34;Ejecutivo;Casado;Superior;no;997;si;si;celular;21;Noviembre;81;1;-1;0;desconocido;no
39;admin.;Divorciado;secundaria;no;83;si;no;celular;30;Julio;69;6;-1;0;desconocido;no
41;Ejecutivo;Casado;Superior;no;6563;no;no;celular;27;Agosto;136;8;-1;0;desconocido;no
32;Servis;Soltero;secundaria;no;0;si;no;celular;31;Julio;99;13;-1;0;desconocido;no
32;Ejecutivo;Soltero;Superior;no;0;no;no;celular;21;Noviembre;9;6;-1;0;desconocido;no
36;Obrero;Casado;primaria;no;398;si;no;desconocido;12;Junio;278;1;-1;0;desconocido;no
35;admin.;Casado;Superior;no;1145;si;no;celular;2;Febrero;82;2;-1;0;desconocido;no
32;Ejecutivo;Soltero;Superior;no;2;si;no;celular;11;Setiembre;100;2;-1;0;desconocido;si
33;Ejecutivo;Soltero;Superior;no;201;si;no;celular;19;Noviembre;171;1;183;1;fracaso;no
49;empresario;Casado;primaria;no;563;no;no;desconocido;19;Junio;84;1;-1;0;desconocido;no
35;Ejecutivo;Casado;Superior;no;3161;no;no;celular;8;Agosto;433;2;-1;0;desconocido;no
31;Tecnico;Casado;secundaria;no;0;no;si;celular;15;Julio;624;6;-1;0;desconocido;no
42;Ejecutivo;Casado;secundaria;no;1331;no;no;celular;23;Julio;698;2;-1;0;desconocido;no
34;Emple_hogar;Casado;primaria;no;2929;no;no;celular;14;Agosto;518;2;-1;0;desconocido;si
32;Servis;Casado;secundaria;si;-220;si;si;celular;25;Julio;123;2;-1;0;desconocido;no
29;Ejecutivo;Soltero;Superior;no;5980;si;no;desconocido;28;Mayo;317;1;-1;0;desconocido;no
32;Servis;Soltero;secundaria;no;48;si;no;celular;20;abril;8;3;-1;0;desconocido;no
50;Emple_hogar;Soltero;desconocido;no;0;no;no;teléfono;28;Julio;118;8;-1;0;desconocido;no
58;Retirado;Casado;secundaria;no;3382;no;si;celular;28;Mayo;294;2;309;2;fracaso;no
59;Tecnico;Casado;secundaria;no;2308;no;no;celular;30;abril;815;1;87;1;otro;si
25;Estudiante;Casado;Superior;no;10;si;no;celular;21;Julio;857;4;-1;0;desconocido;si
57;Servis;Casado;secundaria;no;162;si;no;desconocido;5;Mayo;174;1;-1;0;desconocido;no
30;Obrero;Soltero;secundaria;no;1073;si;no;celular;5;Mayo;1130;4;-1;0;desconocido;no
26;Servis;Soltero;secundaria;no;1700;si;no;celular;7;Mayo;13;5;-1;0;desconocido;no
50;Servis;Soltero;primaria;no;148;si;no;desconocido;7;Mayo;198;2;-1;0;desconocido;no
39;Servis;Casado;secundaria;no;0;si;no;celular;8;Mayo;503;1;-1;0;desconocido;no
45;Obrero;Casado;primaria;no;185;si;no;celular;29;Enero;249;3;-1;0;desconocido;no
37;Ejecutivo;Divorciado;Superior;no;896;no;si;celular;14;Agosto;343;2;-1;0;desconocido;no
47;Obrero;Divorciado;primaria;no;1279;si;no;celular;6;Febrero;479;2;-1;0;desconocido;no
50;Tecnico;Casado;Superior;no;199;si;si;celular;3;Febrero;116;2;253;1;fracaso;no
40;Ejecutivo;Casado;secundaria;no;99;no;no;celular;9;Febrero;15;5;-1;0;desconocido;no
35;Obrero;Casado;primaria;no;378;si;no;desconocido;16;Mayo;427;3;-1;0;desconocido;no
53;Ejecutivo;Casado;Superior;no;15;no;no;celular;20;Agosto;921;2;-1;0;desconocido;si
35;admin.;Casado;secundaria;no;147;si;si;celular;29;Enero;41;1;184;7;fracaso;no
54;Tecnico;Casado;secundaria;no;2225;no;si;celular;13;Agosto;73;2;-1;0;desconocido;no
35;admin.;Soltero;secundaria;no;1810;si;no;celular;25;Mayo;65;2;-1;0;desconocido;no
31;Emple_hogar;Casado;desconocido;si;-6;no;si;teléfono;7;Julio;94;2;-1;0;desconocido;no
46;Tecnico;Divorciado;secundaria;no;435;si;no;desconocido;15;Mayo;192;3;-1;0;desconocido;no
52;Ejecutivo;Casado;secundaria;no;335;no;no;celular;21;Octubre;411;1;182;1;fracaso;si
34;admin.;Divorciado;secundaria;no;-251;no;no;celular;18;Julio;641;1;-1;0;desconocido;si
46;Servis;Divorciado;secundaria;no;5;si;si;celular;29;Enero;305;2;-1;0;desconocido;no
54;Independientes;Casado;secundaria;no;641;si;no;celular;17;abril;472;1;148;2;fracaso;no
37;admin.;Casado;Superior;no;0;si;no;celular;21;Julio;115;1;-1;0;desconocido;no
39;admin.;Casado;Superior;no;722;no;no;teléfono;23;abril;141;1;-1;0;desconocido;no
50;Tecnico;Casado;Superior;no;3337;si;si;teléfono;31;Julio;24;14;-1;0;desconocido;no
44;Tecnico;Divorciado;secundaria;no;0;no;no;celular;28;Julio;264;5;-1;0;desconocido;no
56;admin.;Casado;secundaria;no;1504;si;no;desconocido;29;Mayo;66;2;-1;0;desconocido;no
40;Servis;Casado;Superior;no;35;no;no;celular;3;Julio;318;4;317;3;fracaso;no
36;Servis;Casado;secundaria;no;895;si;si;desconocido;4;Junio;622;1;-1;0;desconocido;no
33;Ejecutivo;Casado;Superior;no;752;si;no;celular;11;Agosto;104;4;-1;0;desconocido;no
33;Obrero;Soltero;secundaria;no;1925;si;no;celular;2;Marzo;76;2;-1;0;desconocido;no
42;Servis;Casado;secundaria;no;-246;si;no;desconocido;7;Mayo;149;1;-1;0;desconocido;no
30;Independientes;Soltero;Superior;no;901;si;si;desconocido;16;Mayo;601;1;-1;0;desconocido;no
33;admin.;Soltero;secundaria;no;894;no;no;celular;5;Febrero;509;2;-1;0;desconocido;no
26;Obrero;Soltero;secundaria;no;592;si;si;desconocido;27;Mayo;174;1;-1;0;desconocido;no
26;admin.;Soltero;secundaria;no;3529;no;si;celular;7;Setiembre;57;2;-1;0;desconocido;no
37;Servis;Casado;secundaria;no;0;si;si;celular;31;Julio;187;2;-1;0;desconocido;no
59;Retirado;Casado;primaria;no;0;no;no;celular;5;Junio;493;2;-1;0;desconocido;si
49;Obrero;Casado;primaria;no;371;si;no;celular;31;Julio;18;44;-1;0;desconocido;no
33;Obrero;Soltero;primaria;no;1;si;no;celular;20;abril;257;1;-1;0;desconocido;no
46;Tecnico;Soltero;secundaria;no;834;si;no;celular;11;Julio;196;2;-1;0;desconocido;no
55;empresario;Casado;primaria;no;298;si;no;desconocido;8;Mayo;144;3;-1;0;desconocido;no
49;Servis;Casado;Superior;no;306;si;no;celular;18;Agosto;285;7;-1;0;desconocido;no
51;Tecnico;Casado;secundaria;no;143;si;no;desconocido;16;Mayo;627;1;-1;0;desconocido;no
27;admin.;Casado;secundaria;no;186;si;no;desconocido;27;Mayo;136;2;-1;0;desconocido;no
44;Tecnico;Casado;secundaria;no;5597;no;no;desconocido;20;Junio;27;3;-1;0;desconocido;no
40;Servis;Soltero;secundaria;no;1547;si;no;celular;12;Mayo;88;2;173;1;éxito;no
36;Ejecutivo;Casado;Superior;no;1852;no;no;desconocido;8;Mayo;362;1;-1;0;desconocido;no
46;admin.;Soltero;secundaria;no;1790;si;no;desconocido;5;Junio;214;5;-1;0;desconocido;no
30;Servis;Soltero;secundaria;no;20;si;no;celular;20;abril;404;6;340;1;fracaso;no
35;admin.;Casado;secundaria;no;8652;si;no;desconocido;24;Junio;103;6;-1;0;desconocido;no
31;Tecnico;Soltero;secundaria;no;1626;no;no;celular;7;Mayo;356;2;286;3;fracaso;no
37;admin.;Casado;secundaria;no;749;no;no;celular;21;abril;219;1;-1;0;desconocido;no
49;Obrero;Casado;desconocido;no;51;si;no;desconocido;7;Mayo;984;1;-1;0;desconocido;no
27;Servis;Soltero;secundaria;si;-1;no;no;celular;22;Julio;60;2;-1;0;desconocido;no
32;Obrero;Casado;secundaria;no;-32;si;no;celular;12;Mayo;145;1;-1;0;desconocido;no
70;Retirado;Divorciado;secundaria;no;6850;no;no;teléfono;5;Marzo;252;3;183;1;fracaso;no
22;Tecnico;Soltero;secundaria;no;333;no;si;teléfono;12;Noviembre;129;1;-1;0;desconocido;no
58;Obrero;Casado;secundaria;no;-27;no;si;teléfono;31;Julio;77;13;-1;0;desconocido;no
33;Obrero;Casado;secundaria;no;932;si;no;desconocido;21;Mayo;226;1;-1;0;desconocido;no
83;Retirado;Divorciado;primaria;no;0;no;no;teléfono;31;Mayo;664;1;77;3;éxito;no
50;Ejecutivo;Divorciado;Superior;no;100;si;si;celular;13;Mayo;157;1;299;3;fracaso;no
53;Obrero;Casado;secundaria;no;-626;si;no;celular;9;Julio;205;1;-1;0;desconocido;no
37;Ejecutivo;Soltero;Superior;no;9;no;no;celular;26;Agosto;484;2;-1;0;desconocido;no
55;Servis;Divorciado;primaria;no;653;no;no;desconocido;6;Junio;800;1;-1;0;desconocido;no
49;admin.;Casado;secundaria;no;3608;si;no;desconocido;13;Noviembre;231;1;-1;0;desconocido;si
41;Obrero;Casado;primaria;no;293;si;si;celular;7;Mayo;102;1;-1;0;desconocido;no
40;Ejecutivo;Soltero;Superior;no;36;si;no;desconocido;27;Mayo;240;3;-1;0;desconocido;no
48;Ejecutivo;Casado;Superior;no;263;si;no;desconocido;5;Mayo;350;2;-1;0;desconocido;no
27;Estudiante;Soltero;secundaria;no;8366;no;no;celular;7;Mayo;458;2;349;1;otro;no
30;Ejecutivo;Soltero;Superior;no;2186;si;no;desconocido;3;Junio;366;1;-1;0;desconocido;no
37;empresario;Soltero;secundaria;no;20453;si;no;teléfono;4;Mayo;115;1;-1;0;desconocido;no
37;Servis;Soltero;secundaria;no;105;no;si;desconocido;17;Junio;260;4;-1;0;desconocido;no
40;Obrero;Casado;secundaria;no;440;si;no;desconocido;5;Junio;327;2;-1;0;desconocido;no
73;Retirado;Casado;desconocido;no;519;no;no;teléfono;16;Octubre;434;1;57;1;fracaso;si
50;Ejecutivo;Casado;Superior;no;19447;si;si;celular;21;Noviembre;166;1;-1;0;desconocido;no
53;Obrero;Casado;primaria;no;225;no;no;celular;18;Julio;171;7;-1;0;desconocido;no
47;Obrero;Casado;secundaria;no;2548;si;no;celular;11;Mayo;577;1;368;1;otro;no
33;Tecnico;Divorciado;secundaria;no;0;no;no;celular;21;Agosto;224;8;-1;0;desconocido;no
50;Obrero;Casado;desconocido;no;2284;si;no;teléfono;31;Julio;1088;17;-1;0;desconocido;si
51;Obrero;Casado;primaria;no;40;si;no;celular;13;Mayo;79;1;370;1;fracaso;no
42;Emple_hogar;Divorciado;Superior;no;364;no;no;celular;18;Noviembre;52;1;-1;0;desconocido;no
34;Tecnico;Soltero;secundaria;no;174;no;no;teléfono;11;Mayo;259;4;-1;0;desconocido;no
44;Tecnico;Casado;secundaria;no;10888;si;no;celular;5;Agosto;163;1;-1;0;desconocido;no
32;admin.;Casado;secundaria;no;0;si;si;celular;17;Noviembre;159;2;195;2;fracaso;no
60;Retirado;Casado;Superior;no;225;no;no;celular;19;Agosto;54;2;-1;0;desconocido;no
60;Retirado;Divorciado;Superior;no;2131;no;no;celular;10;Julio;421;6;-1;0;desconocido;no
29;Obrero;Soltero;secundaria;no;-20;no;si;celular;21;Julio;574;1;-1;0;desconocido;si
39;Ejecutivo;Soltero;secundaria;no;36;no;no;celular;29;Agosto;70;2;-1;0;desconocido;no
47;Obrero;Casado;primaria;no;2642;no;no;celular;13;Agosto;310;2;-1;0;desconocido;no
30;admin.;Casado;Superior;no;400;si;no;celular;7;Mayo;223;1;-1;0;desconocido;no
31;Tecnico;Soltero;Superior;no;1214;no;no;celular;3;Febrero;39;1;-1;0;desconocido;no
34;Ejecutivo;Soltero;Superior;no;-292;si;no;celular;19;Agosto;181;6;-1;0;desconocido;no
51;admin.;Casado;secundaria;no;1415;si;no;desconocido;2;Junio;151;3;-1;0;desconocido;no
38;Obrero;Casado;secundaria;no;213;si;no;desconocido;16;Junio;270;15;-1;0;desconocido;no
47;admin.;Soltero;secundaria;no;2540;no;no;celular;18;Noviembre;110;5;-1;0;desconocido;no
46;Emple_hogar;Soltero;Superior;no;3232;no;no;teléfono;15;Junio;94;2;-1;0;desconocido;no
33;Ejecutivo;Casado;Superior;no;296;no;no;celular;16;Julio;90;2;-1;0;desconocido;no
30;Ejecutivo;Casado;Superior;no;42;no;no;celular;25;Agosto;115;6;-1;0;desconocido;no
40;Tecnico;Casado;secundaria;no;697;no;no;celular;24;Junio;220;2;219;2;otro;no
38;Obrero;Soltero;secundaria;no;13156;si;no;celular;17;abril;291;4;331;1;fracaso;no
63;Retirado;Divorciado;secundaria;no;1490;no;no;celular;8;Junio;506;1;-1;0;desconocido;si
33;Ejecutivo;Casado;Superior;no;150;no;no;celular;21;Agosto;151;2;-1;0;desconocido;no
59;Retirado;Casado;secundaria;no;0;no;no;desconocido;5;Junio;812;1;-1;0;desconocido;si
29;Ejecutivo;Soltero;Superior;no;4210;si;no;celular;18;Mayo;119;1;-1;0;desconocido;no
54;Servis;Divorciado;secundaria;no;1012;si;no;celular;12;Mayo;33;3;175;2;otro;no
57;Tecnico;Casado;secundaria;no;16063;si;no;desconocido;30;Mayo;352;3;-1;0;desconocido;no
57;Obrero;Casado;primaria;no;5431;si;si;desconocido;6;Mayo;383;1;-1;0;desconocido;no
28;Servis;Soltero;secundaria;no;317;si;no;desconocido;16;Mayo;21;3;-1;0;desconocido;no
30;Tecnico;Soltero;secundaria;no;4787;si;no;celular;18;Noviembre;266;1;167;2;fracaso;no
28;Obrero;Casado;secundaria;no;225;si;si;desconocido;7;Mayo;866;2;-1;0;desconocido;no
45;Servis;Divorciado;primaria;no;3854;si;no;desconocido;20;Junio;10;3;-1;0;desconocido;no
29;Servis;Divorciado;secundaria;no;92;si;no;celular;7;Mayo;240;1;-1;0;desconocido;no
42;Obrero;Casado;primaria;no;-10;si;no;desconocido;9;Mayo;291;4;-1;0;desconocido;no
31;Obrero;Casado;secundaria;no;-617;si;no;desconocido;2;Junio;115;2;-1;0;desconocido;no
59;Emple_hogar;Divorciado;primaria;no;195;no;no;desconocido;5;Mayo;366;2;-1;0;desconocido;no
41;Obrero;Casado;primaria;no;1172;si;no;desconocido;15;Mayo;153;1;-1;0;desconocido;no
57;Emple_hogar;Casado;secundaria;no;0;no;no;celular;22;Agosto;197;2;-1;0;desconocido;no
43;Servis;Divorciado;secundaria;no;0;no;no;celular;31;Julio;106;4;-1;0;desconocido;no
30;Servis;Divorciado;secundaria;no;-94;si;no;celular;14;Julio;41;2;-1;0;desconocido;no
26;admin.;Soltero;secundaria;no;609;no;no;teléfono;28;Enero;112;1;-1;0;desconocido;no
52;Ejecutivo;Soltero;Superior;no;4;no;si;celular;28;Julio;30;9;-1;0;desconocido;no
32;empresario;Divorciado;secundaria;no;1121;si;si;celular;16;abril;211;3;-1;0;desconocido;no
39;Ejecutivo;Divorciado;Superior;no;355;si;no;celular;25;Agosto;313;5;-1;0;desconocido;no
31;Obrero;Casado;secundaria;no;3653;si;si;celular;21;Noviembre;252;1;168;4;fracaso;no
83;Retirado;Divorciado;primaria;no;1097;no;no;teléfono;5;Marzo;181;1;-1;0;desconocido;si
34;Ejecutivo;Casado;Superior;no;436;no;si;celular;28;Julio;118;4;-1;0;desconocido;no
40;Obrero;Casado;secundaria;no;4795;si;no;celular;17;abril;57;1;-1;0;desconocido;no
39;Independientes;Casado;secundaria;no;266;no;no;celular;11;Mayo;102;2;-1;0;desconocido;no
50;Desempleado;Casado;secundaria;no;3357;no;no;celular;9;Junio;239;4;-1;0;desconocido;si
30;Tecnico;Casado;Superior;no;101;si;si;celular;7;Julio;187;3;-1;0;desconocido;no
43;Obrero;Casado;secundaria;no;10910;si;no;celular;15;Mayo;66;2;-1;0;desconocido;no
49;Obrero;Casado;secundaria;no;1568;no;no;desconocido;21;Mayo;206;6;-1;0;desconocido;no
41;Retirado;Soltero;primaria;no;0;no;no;celular;8;Mayo;239;1;368;2;fracaso;no
35;Obrero;Casado;secundaria;no;305;si;no;celular;18;Mayo;7;7;367;25;fracaso;no
57;Retirado;Casado;Superior;no;31;no;no;celular;19;Agosto;260;2;-1;0;desconocido;no
29;empresario;Casado;secundaria;no;452;si;no;desconocido;27;Mayo;347;1;-1;0;desconocido;no
48;admin.;Casado;secundaria;no;5;si;no;desconocido;7;Mayo;697;2;-1;0;desconocido;no
38;empresario;Divorciado;Superior;no;7929;no;no;celular;8;Julio;182;3;-1;0;desconocido;no
41;empresario;Casado;primaria;no;39;si;no;celular;21;Noviembre;549;2;-1;0;desconocido;si
39;Emple_hogar;Casado;primaria;no;267;no;no;desconocido;9;Junio;1151;5;-1;0;desconocido;no
31;Ejecutivo;Casado;Superior;no;4945;no;no;celular;11;Agosto;445;1;-1;0;desconocido;no
51;Tecnico;Casado;secundaria;no;463;si;no;desconocido;13;Mayo;213;5;-1;0;desconocido;no
35;Desempleado;Soltero;secundaria;no;2116;si;no;celular;13;Mayo;409;2;-1;0;desconocido;no
45;admin.;Divorciado;secundaria;no;59;si;no;celular;24;Julio;873;8;-1;0;desconocido;si
28;Obrero;Casado;secundaria;no;131;si;no;desconocido;12;Mayo;147;5;-1;0;desconocido;no
57;Retirado;Casado;secundaria;no;107;no;no;celular;14;Julio;85;2;-1;0;desconocido;no
36;Desempleado;Casado;secundaria;no;-35;no;no;celular;30;Enero;339;3;-1;0;desconocido;no
49;Tecnico;Casado;primaria;no;230;si;no;desconocido;8;Mayo;96;1;-1;0;desconocido;no
34;Ejecutivo;Soltero;Superior;no;2679;si;no;celular;7;Mayo;195;1;-1;0;desconocido;no
65;Retirado;Casado;primaria;no;493;no;no;celular;16;Octubre;622;1;182;1;fracaso;no
26;Servis;Soltero;secundaria;no;256;si;no;celular;4;Mayo;101;2;-1;0;desconocido;no
52;Obrero;Casado;primaria;no;-133;no;no;desconocido;5;Junio;96;2;-1;0;desconocido;no
32;Obrero;Soltero;secundaria;no;811;si;no;celular;14;Mayo;563;1;-1;0;desconocido;si
33;Desempleado;Casado;Superior;no;302;si;si;celular;16;abril;670;1;-1;0;desconocido;no
43;Ejecutivo;Casado;Superior;no;3529;si;no;celular;4;Agosto;190;3;-1;0;desconocido;no
26;Tecnico;Soltero;Superior;no;75;si;si;desconocido;19;Mayo;351;1;-1;0;desconocido;no
45;Tecnico;Casado;secundaria;no;999;si;no;celular;20;Noviembre;215;6;188;2;fracaso;no
30;Ejecutivo;Soltero;Superior;no;7845;si;no;desconocido;3;Junio;59;1;-1;0;desconocido;no
37;Servis;Divorciado;primaria;no;260;si;no;celular;17;abril;446;2;-1;0;desconocido;no
45;Ejecutivo;Soltero;Superior;no;2048;si;no;celular;18;Octubre;310;1;804;1;fracaso;si
34;Ejecutivo;Casado;Superior;no;1557;si;si;desconocido;13;Mayo;213;1;-1;0;desconocido;no
35;Servis;Casado;secundaria;no;505;si;si;desconocido;27;Mayo;371;2;-1;0;desconocido;no
41;admin.;Casado;Superior;no;1536;no;no;celular;4;Mayo;54;2;-1;0;desconocido;no
42;Independientes;Casado;Superior;no;0;no;no;celular;8;Agosto;118;6;-1;0;desconocido;no
48;Obrero;Casado;desconocido;no;439;si;no;celular;2;Febrero;212;1;249;2;otro;no
45;desconocido;Casado;primaria;no;44;no;no;desconocido;11;Junio;81;1;-1;0;desconocido;no
47;Ejecutivo;Casado;Superior;no;295;si;no;celular;5;Agosto;157;1;-1;0;desconocido;no
37;Obrero;Casado;primaria;no;190;si;si;desconocido;8;Mayo;194;1;-1;0;desconocido;no
32;Ejecutivo;Casado;secundaria;no;3935;si;no;desconocido;29;Mayo;129;2;-1;0;desconocido;no
40;Ejecutivo;Casado;Superior;no;-17;si;si;celular;11;Mayo;474;1;256;1;éxito;si
35;Tecnico;Soltero;secundaria;no;175;si;no;celular;29;Enero;219;1;246;1;fracaso;no
31;Tecnico;Soltero;secundaria;no;4888;si;no;teléfono;5;Mayo;475;4;166;2;fracaso;no
36;Tecnico;Soltero;Superior;no;40;no;no;celular;26;Agosto;359;3;-1;0;desconocido;no
44;Ejecutivo;Casado;Superior;no;4460;no;no;teléfono;31;Julio;168;2;-1;0;desconocido;no
52;admin.;Divorciado;secundaria;no;98;no;si;desconocido;19;Junio;148;1;-1;0;desconocido;no
28;Estudiante;Soltero;secundaria;no;330;no;no;teléfono;2;Febrero;197;1;-1;0;desconocido;no
45;Obrero;Casado;primaria;no;13117;no;no;desconocido;11;Junio;42;2;-1;0;desconocido;no
38;Ejecutivo;Casado;Superior;no;12877;no;no;desconocido;17;Junio;118;3;-1;0;desconocido;no
39;Obrero;Casado;primaria;no;1506;si;no;celular;11;Mayo;299;2;-1;0;desconocido;no
28;Ejecutivo;Soltero;Superior;no;0;no;no;teléfono;27;Mayo;198;2;-1;0;desconocido;no
31;Tecnico;Soltero;secundaria;no;775;no;no;celular;2;Febrero;361;1;-1;0;desconocido;no
46;Obrero;Casado;primaria;no;258;si;no;desconocido;27;Mayo;217;1;-1;0;desconocido;no
22;Estudiante;Soltero;secundaria;no;246;si;no;teléfono;12;Mayo;25;1;-1;0;desconocido;no
49;Obrero;Soltero;primaria;no;2146;si;no;celular;7;Mayo;1516;2;353;2;otro;si
44;Desempleado;Casado;secundaria;no;304;si;no;desconocido;12;Mayo;129;2;-1;0;desconocido;no
31;Independientes;Soltero;secundaria;no;360;si;no;desconocido;26;Mayo;592;4;-1;0;desconocido;no
53;Obrero;Casado;primaria;no;3316;si;no;desconocido;23;Mayo;331;6;-1;0;desconocido;no
55;Ejecutivo;Casado;Superior;no;6880;no;no;celular;8;Agosto;353;2;-1;0;desconocido;no
35;Tecnico;Casado;secundaria;no;2189;no;no;celular;19;Noviembre;256;3;-1;0;desconocido;no
35;Obrero;Casado;secundaria;no;5304;si;no;celular;20;Noviembre;340;1;183;2;fracaso;no
37;Ejecutivo;Soltero;Superior;no;102;si;no;celular;21;Agosto;101;2;-1;0;desconocido;no
50;Obrero;Casado;secundaria;no;181;si;no;celular;17;abril;599;2;-1;0;desconocido;no
37;Ejecutivo;Casado;primaria;no;3953;si;no;celular;6;abril;610;2;138;1;fracaso;no
37;Obrero;Soltero;primaria;no;6969;si;no;desconocido;20;Mayo;412;1;-1;0;desconocido;no
29;Ejecutivo;Soltero;Superior;no;572;no;no;celular;16;Diciembre;314;1;195;1;éxito;si
31;admin.;Soltero;secundaria;no;223;si;no;celular;17;abril;508;1;315;11;éxito;no
40;Tecnico;Casado;secundaria;no;-396;si;no;desconocido;26;Mayo;127;1;-1;0;desconocido;no
47;Servis;Divorciado;secundaria;no;164;no;no;desconocido;5;Mayo;212;1;-1;0;desconocido;no
55;Independientes;Casado;secundaria;no;2678;no;si;celular;18;Agosto;151;12;-1;0;desconocido;no
33;Tecnico;Soltero;secundaria;no;920;si;no;celular;21;Noviembre;58;1;122;4;fracaso;no
53;Servis;Divorciado;secundaria;no;4554;no;no;celular;5;Febrero;8;6;-1;0;desconocido;no
38;Ejecutivo;Soltero;Superior;no;623;no;no;celular;28;Junio;297;4;144;4;otro;si
61;Ejecutivo;Casado;secundaria;no;967;no;no;celular;20;Agosto;180;1;-1;0;desconocido;no
43;Desempleado;Divorciado;secundaria;no;1577;si;no;celular;19;Noviembre;87;1;-1;0;desconocido;no
42;Emple_hogar;Casado;primaria;no;1;si;no;teléfono;28;Julio;59;5;-1;0;desconocido;no
36;Ejecutivo;Divorciado;Superior;no;0;no;no;celular;28;Agosto;81;4;-1;0;desconocido;no
31;Tecnico;Soltero;Superior;no;1166;si;no;desconocido;3;Junio;207;1;-1;0;desconocido;no
59;Ejecutivo;Casado;desconocido;no;3534;no;no;celular;21;Noviembre;216;4;-1;0;desconocido;no
29;Obrero;Casado;primaria;no;200;si;no;desconocido;30;Mayo;322;2;-1;0;desconocido;no
33;Tecnico;Casado;secundaria;no;4790;si;no;celular;20;abril;137;1;272;2;fracaso;no
44;Obrero;Casado;primaria;no;-237;si;no;teléfono;10;Julio;73;1;-1;0;desconocido;no
43;Obrero;Casado;secundaria;no;1335;si;no;desconocido;6;Mayo;371;2;-1;0;desconocido;no
42;Ejecutivo;Casado;Superior;no;603;si;no;celular;5;Noviembre;298;5;-1;0;desconocido;no
